youtube_id,title,is_premium,serie_id,channel_name,channel_handle,language
15T4nq6vLwQ,Chizurus wahres Gesicht | Rent-a-Girlfriend,false,1,Crunchyroll Deutschland,@crunchyrolldeutschland,de
LpQ-Fztfif8,Wir könnten uns gegenseitig füttern | Masamune-kun's Revenge R,false,21,Crunchyroll Deutschland,@crunchyrolldeutschland,de
PgVL40tB41I,"Gespräch mit einem Gerät | Reborn as a Vending Machine, I Now Wander the Dungeon",false,32,Crunchyroll Deutschland,@crunchyrolldeutschland,de
uzLlsXtswq0,Ninja mit flauschigen Ohren | Skeleton Knight in Another World,false,47,Crunchyroll Deutschland,@crunchyrolldeutschland,de
787-52EqrHM,Nasa wird von alter Frau verarscht | TONIKAWA: Over The Moon For You,false,30,Crunchyroll Deutschland,@crunchyrolldeutschland,de
ZhO8mk41We0,Traktor von Gott | KamiKatsu: Meine Arbeit als Missionar in einer gottlosen Welt,false,85,Crunchyroll Deutschland,@crunchyrolldeutschland,de
aL-emLFpLFQ,Schlechter Vater | SAKUGAN,false,5,Crunchyroll Deutschland,@crunchyrolldeutschland,de
kSqn8xng6NA,"So begrüßen sich Oberschülerinnen | DON'T TOY WITH ME, MISS NAGATORO",false,3,Crunchyroll Deutschland,@crunchyrolldeutschland,de
aRwx5CSm-T8,"Jiro, es tut mir leid... | More than a Married Couple, but Not Lovers.",false,45,Crunchyroll Deutschland,@crunchyrolldeutschland,de
re_6ayM67Gs,Nasa hat sich gehen lassen | Deutsche Synchro | TONIKAWA: Over The Moon For You,false,30,Crunchyroll Deutschland,@crunchyrolldeutschland,de
6W76xnLMBXA,"Nagatoro füttert Senpai | DON'T TOY WITH ME, MISS NAGATORO",false,3,Crunchyroll Deutschland,@crunchyrolldeutschland,de
rvC0eOcofQw,"Danke für alles, Chizuru | Rent-a-Girlfriend",false,1,Crunchyroll Deutschland,@crunchyrolldeutschland,de
PxtwjqVL9w8,Shin'ichi VS Uzaki | Uzaki-chan Wants to Hang Out!,false,44,Crunchyroll Deutschland,@crunchyrolldeutschland,de
K_l1J_t9_XM,Mach keine komischen Geräusche! | Uzaki-chan Wants to Hang Out!,false,44,Crunchyroll Deutschland,@crunchyrolldeutschland,de
1LmxbDAntLw,Du bist schlecht im umarmen! | TONIKAWA: Over The Moon For You,false,30,Crunchyroll Deutschland,@crunchyrolldeutschland,de
0HzxzbjgfeA,Bist du stolz? | Sacrificial Princess and the King of Beasts,false,25,Crunchyroll Deutschland,@crunchyrolldeutschland,de
Gy9zHNH_67c,Geld ist alles | The Rising of the Shield Hero,false,37,Crunchyroll Deutschland,@crunchyrolldeutschland,de
v536_wpfTkw,Fiona denkt immer nur an das eine | SPY x FAMILY,false,43,Crunchyroll Deutschland,@crunchyrolldeutschland,de
lSSJQJ_Xvig,Guten Appetit | In Another World With My Smartphone,false,50,Crunchyroll Deutschland,@crunchyrolldeutschland,de
PWDaKLOBjpQ,Tomos Geständnis beim Feuerwerk | Tomo-chan Is a Girl!,false,42,Crunchyroll Deutschland,@crunchyrolldeutschland,de
XK7gvgV6vH4,Du bist so süß! | Raeliana – Warum sie die Verlobte des Dukes wurde,false,41,Crunchyroll Deutschland,@crunchyrolldeutschland,de
4zueCbyzm_0,Der Versuch zu flirten | The Dawn of the Witch,false,40,Crunchyroll Deutschland,@crunchyrolldeutschland,de
EzLDxXttpfc,Flamme der Hoffnung | SHY,false,28,Crunchyroll Deutschland,@crunchyrolldeutschland,de
Pyv6-IIpMtk,Knochenbrecher Shin'ichi | Deutsche Synchro | Uzaki-chan Wants to Hang Out!,false,44,Crunchyroll Deutschland,@crunchyrolldeutschland,de
HhO7NFViYX0,Ruka rastet aus | Rent-a-Girlfriend,false,1,Crunchyroll Deutschland,@crunchyrolldeutschland,de
DDkeVLn7fvk,Wie man beliebt wird | Tomo-chan Is a Girl!,false,42,Crunchyroll Deutschland,@crunchyrolldeutschland,de
UTjsWhtrq4g,Findet ihr mich lästig? | Kaguya-sama: Love Is War,false,29,Crunchyroll Deutschland,@crunchyrolldeutschland,de
_OHU2_k-aRc,Du bist mein Bre! | Rent-a-Girlfriend,false,1,Crunchyroll Deutschland,@crunchyrolldeutschland,de
nt48YAz9ids,Liebesratschlag | The Rising of the Shield Hero,false,37,Crunchyroll Deutschland,@crunchyrolldeutschland,de
xYg9QymwuaI,Sie beschwört die heilige Bestie | Sacrificial Princess and the King of Beasts,false,25,Crunchyroll Deutschland,@crunchyrolldeutschland,de
KNCUE-D4t2Y,Bleib bitte an meiner Seite | Raeliana – Warum sie die Verlobte des Dukes wurde,false,41,Crunchyroll Deutschland,@crunchyrolldeutschland,de
xRg_cPccdqo,Die Wahrheit | Masamune-kun's Revenge R,false,21,Crunchyroll Deutschland,@crunchyrolldeutschland,de
xmUG9eOeROM,Ein Missverständnis | Death March to the Parallel World Rhapsody,false,39,Crunchyroll Deutschland,@crunchyrolldeutschland,de
uoVZcoYkz6M,Im Land der Drachen | The Ancient Magus' Bride,false,24,Crunchyroll Deutschland,@crunchyrolldeutschland,de
Kao_i3jhOCY,Ein Ordinary hat mich berührt! | Deutsche Synchro | The Iceblade Sorcerer Shall Rule the World,false,31,Crunchyroll Deutschland,@crunchyrolldeutschland,de
DWWB3FVa-fc,Lange nicht gesehen | Akashic Records of the Bastard Magic Instructor,false,38,Crunchyroll Deutschland,@crunchyrolldeutschland,de
lI_2_rFwZe4,Heutige Lektion: Töte die wenigsten Lebewesen | Reign of the Seven Spellblades,false,23,Crunchyroll Deutschland,@crunchyrolldeutschland,de
CTId_8xozOY,Pastry wird erwachsen | Sweet Reincarnation,false,52,Crunchyroll Deutschland,@crunchyrolldeutschland,de
ya3I5t_RAeo,Der Metal Ryota ist sehr stark | My Unique Skill Makes Me OP even at Level 1,false,33,Crunchyroll Deutschland,@crunchyrolldeutschland,de
Ja7bHmHwFL0,Er hat zwei Mädels | My Unique Skill Makes Me OP even at Level 1,false,33,Crunchyroll Deutschland,@crunchyrolldeutschland,de
PLHrlMeJP1w,Touya bekämpft den General | In Another World With My Smartphone,false,50,Crunchyroll Deutschland,@crunchyrolldeutschland,de
WkLAMdW00m0,Wenn man fast einen Freund am 1. Tag tötet | Reign of the Seven Spellblades,false,23,Crunchyroll Deutschland,@crunchyrolldeutschland,de
Vvt46G_i31s,Roter Drache | The Ancient Magus' Bride Staffel 2,false,24,Crunchyroll Deutschland,@crunchyrolldeutschland,de
litHlpKIiRs,"Rette das Eichhörnchen, rette die Welt | Lycoris Recoil",false,57,Crunchyroll Deutschland,@crunchyrolldeutschland,de
XiP89NCPMXM,Willst du mich heiraten? | HAIKYU‼ TO THE TOP,false,54,Crunchyroll Deutschland,@crunchyrolldeutschland,de
zFN9HKiJkaQ,Du bist warm | SHY,false,28,Crunchyroll Deutschland,@crunchyrolldeutschland,de
wAhO2eOymMU,Heh! | Uzaki-chan Wants to Hang Out!,false,44,Crunchyroll Deutschland,@crunchyrolldeutschland,de
uc5k1PfaRH0,Kaguya wird peinlich ertappt | Kaguya-sama: Love Is War -Ultra Romantic-,false,29,Crunchyroll Deutschland,@crunchyrolldeutschland,de
U7BPZpZqa5E,Horikita wird dich erstechen | Classroom of the Elite,false,51,Crunchyroll Deutschland,@crunchyrolldeutschland,de
RHkot1SNizw,Rimuru | Meine Wiedergeburt als Schleim in einer anderen Welt: Feuerrote Bande,false,14,Crunchyroll Deutschland,@crunchyrolldeutschland,de
pvKdDk8P4SM,Die Hauptrolle | Miss Kobayashi's Dragon Maid,false,11,Crunchyroll Deutschland,@crunchyrolldeutschland,de
MtL9_s6KTDI,Der Laden | Miss Kobayashi's Dragon Maid,false,11,Crunchyroll Deutschland,@crunchyrolldeutschland,de
